Student_ID,Name,Age,Parent_Name,Knowledge_Level,Learning_Speed,Last_Test_Score,Next_Level
8287,Meera Nair,5,Suresh Nair,Advanced,Fast,84,Intermediate
8288,Ishita Das,10,Neha Das,Advanced,Fast,85,Intermediate
8289,Raj Iyer,6,Pooja Iyer,Intermediate,Medium,97,Advanced
8290,Kabir Iyer,5,Suresh Iyer,Beginner,Fast,59,Beginner
8291,Aryan Gupta,7,Ashok Gupta,Advanced,Slow,52,Beginner
8292,Kabir Nair,5,Rajesh Nair,Advanced,Slow,88,Advanced
8293,Ananya Patel,5,Manoj Patel,Intermediate,Fast,75,Intermediate
8294,Meera Nair,5,Ashok Nair,Beginner,Fast,64,Beginner
8295,Ishita Yadav,4,Suresh Yadav,Intermediate,Medium,93,Advanced
8296,Neha Nair,4,Sunita Nair,Intermediate,Fast,65,Beginner
8297,Meera Mehta,6,Ashok Mehta,Beginner,Slow,90,Advanced
8298,Ishita Iyer,12,Neha Iyer,Advanced,Fast,73,Intermediate
8299,Neha Patel,10,Ashok Patel,Beginner,Medium,89,Advanced
8300,Neha Patel,6,Harpreet Patel,Advanced,Slow,58,Beginner
8301,Aarav Mehta,8,Manoj Mehta,Advanced,Slow,58,Beginner
8302,Meera Kaur,10,Anjali Kaur,Intermediate,Fast,85,Intermediate
8303,Neha Mehta,4,Rajesh Mehta,Intermediate,Fast,98,Advanced
8304,Ishita Kaur,5,Sunita Kaur,Intermediate,Fast,88,Advanced
8305,Raj Das,9,Rekha Das,Intermediate,Slow,60,Beginner
8306,Ishita Das,9,Suresh Das,Advanced,Slow,72,Intermediate
8307,Rohan Iyer,11,Manoj Iyer,Advanced,Fast,97,Advanced
8308,Meera Yadav,11,Rekha Yadav,Advanced,Slow,71,Intermediate
8309,Rohan Yadav,12,Pooja Yadav,Advanced,Medium,64,Beginner
8310,Ananya Yadav,5,Rekha Yadav,Intermediate,Slow,90,Advanced
8311,Ishita Patel,4,Neha Patel,Beginner,Fast,79,Intermediate
8312,Rohan Patel,11,Suresh Patel,Beginner,Slow,98,Advanced
8313,Simran Gupta,6,Harpreet Gupta,Intermediate,Slow,52,Beginner
8314,Simran Mehta,8,Suresh Mehta,Beginner,Fast,50,Beginner
8315,Simran Gupta,12,Rajesh Gupta,Intermediate,Fast,68,Beginner
8316,Rohan Sharma,5,Harpreet Sharma,Beginner,Medium,57,Beginner
8317,Kabir Iyer,6,Ashok Iyer,Advanced,Medium,84,Intermediate
8318,Meera Sharma,7,Neha Sharma,Beginner,Fast,84,Intermediate
8319,Neha Sharma,11,Harpreet Sharma,Intermediate,Fast,60,Beginner
8320,Kabir Kaur,7,Suresh Kaur,Intermediate,Medium,72,Intermediate
8321,Ananya Gupta,8,Sunita Gupta,Advanced,Slow,51,Beginner
8322,Neha Mehta,8,Sunita Mehta,Intermediate,Slow,50,Beginner
8323,Simran Das,5,Anjali Das,Intermediate,Fast,97,Advanced
8324,Raj Kaur,10,Manoj Kaur,Intermediate,Medium,71,Intermediate
8325,Rohan Das,11,Neha Das,Beginner,Fast,84,Intermediate
8326,Ananya Das,4,Sunita Das,Advanced,Slow,100,Advanced
8327,Ishita Patel,8,Neha Patel,Intermediate,Slow,90,Advanced
8328,Kabir Das,4,Sunita Das,Intermediate,Slow,65,Beginner
8329,Raj Nair,4,Manoj Nair,Advanced,Slow,79,Intermediate
8330,Simran Kaur,4,Rekha Kaur,Beginner,Slow,97,Advanced
8331,Ishita Kaur,7,Pooja Kaur,Intermediate,Slow,85,Intermediate
8332,Aryan Patel,10,Pooja Patel,Beginner,Fast,99,Advanced
8333,Aryan Kaur,7,Manoj Kaur,Intermediate,Fast,79,Intermediate
8334,Simran Iyer,6,Sunita Iyer,Beginner,Fast,79,Intermediate
8335,Aryan Mehta,7,Harpreet Mehta,Advanced,Fast,69,Beginner
8336,Kabir Kaur,5,Sunita Kaur,Intermediate,Slow,93,Advanced
8337,Simran Patel,9,Sunita Patel,Intermediate,Fast,79,Intermediate
8338,Aarav Yadav,11,Rekha Yadav,Intermediate,Medium,92,Advanced
8339,Aarav Nair,9,Manoj Nair,Beginner,Fast,87,Advanced
8340,Aryan Iyer,7,Rajesh Iyer,Intermediate,Slow,62,Beginner
8341,Raj Kaur,11,Ashok Kaur,Advanced,Slow,92,Advanced
8342,Ananya Kaur,7,Harpreet Kaur,Beginner,Fast,99,Advanced
8343,Ananya Yadav,4,Rajesh Yadav,Intermediate,Medium,77,Intermediate
8344,Raj Nair,10,Neha Nair,Beginner,Medium,100,Advanced
8345,Simran Mehta,10,Rekha Mehta,Beginner,Fast,64,Beginner
8346,Ananya Nair,5,Pooja Nair,Beginner,Medium,79,Intermediate
8347,Raj Verma,6,Ashok Verma,Beginner,Slow,71,Intermediate
8348,Raj Iyer,9,Sunita Iyer,Beginner,Slow,71,Intermediate
8349,Rohan Nair,9,Anjali Nair,Intermediate,Slow,73,Intermediate
8350,Ishita Iyer,10,Ashok Iyer,Intermediate,Slow,86,Advanced
8351,Aarav Patel,10,Suresh Patel,Intermediate,Medium,73,Intermediate
8352,Aarav Gupta,7,Ashok Gupta,Advanced,Slow,64,Beginner
8353,Ishita Kaur,6,Sunita Kaur,Intermediate,Medium,82,Intermediate
8354,Aarav Patel,11,Anjali Patel,Intermediate,Fast,83,Intermediate
8355,Aarav Iyer,11,Suresh Iyer,Advanced,Medium,70,Beginner
8356,Aryan Verma,12,Sunita Verma,Advanced,Medium,63,Beginner
8357,Neha Yadav,9,Rekha Yadav,Intermediate,Fast,57,Beginner
8358,Raj Verma,4,Suresh Verma,Beginner,Fast,51,Beginner
8359,Ananya Gupta,6,Harpreet Gupta,Advanced,Slow,80,Intermediate
8360,Ananya Kaur,8,Anjali Kaur,Advanced,Slow,96,Advanced
8361,Ananya Sharma,7,Neha Sharma,Intermediate,Medium,77,Intermediate
8362,Ananya Yadav,12,Pooja Yadav,Beginner,Slow,75,Intermediate
8363,Neha Das,10,Harpreet Das,Advanced,Medium,91,Advanced
8364,Ishita Patel,4,Manoj Patel,Advanced,Medium,83,Intermediate
8365,Aarav Patel,5,Ashok Patel,Advanced,Fast,83,Intermediate
8366,Raj Kaur,6,Neha Kaur,Beginner,Fast,82,Intermediate
8367,Kabir Mehta,4,Anjali Mehta,Advanced,Slow,54,Beginner
8368,Ishita Gupta,9,Sunita Gupta,Intermediate,Fast,95,Advanced
8369,Kabir Nair,9,Ashok Nair,Intermediate,Slow,61,Beginner
8370,Aryan Patel,10,Sunita Patel,Beginner,Fast,96,Advanced
8371,Aarav Das,6,Anjali Das,Beginner,Fast,96,Advanced
8372,Ishita Sharma,12,Harpreet Sharma,Beginner,Fast,74,Intermediate
8373,Aarav Das,11,Rajesh Das,Advanced,Slow,71,Intermediate
8374,Aryan Gupta,7,Sunita Gupta,Advanced,Fast,67,Beginner
8375,Simran Nair,5,Anjali Nair,Advanced,Slow,88,Advanced
8376,Ishita Mehta,9,Anjali Mehta,Advanced,Medium,79,Intermediate
8377,Ishita Gupta,5,Rajesh Gupta,Beginner,Slow,80,Intermediate
8378,Meera Verma,9,Rekha Verma,Beginner,Medium,98,Advanced
8379,Aarav Gupta,8,Harpreet Gupta,Advanced,Slow,75,Intermediate
8380,Kabir Nair,11,Neha Nair,Intermediate,Medium,65,Beginner
8381,Raj Verma,12,Manoj Verma,Advanced,Fast,75,Intermediate
8382,Neha Nair,6,Ashok Nair,Advanced,Fast,87,Advanced
8383,Raj Mehta,7,Pooja Mehta,Intermediate,Slow,95,Advanced
8384,Rohan Das,7,Sunita Das,Advanced,Fast,77,Intermediate
8385,Aryan Kaur,12,Neha Kaur,Beginner,Fast,86,Advanced
8386,Raj Sharma,7,Rekha Sharma,Intermediate,Medium,55,Beginner
8387,Aarav Gupta,7,Rekha Gupta,Beginner,Fast,93,Advanced
8388,Meera Nair,6,Pooja Nair,Beginner,Fast,52,Beginner
8389,Ananya Yadav,7,Rajesh Yadav,Intermediate,Slow,66,Beginner
8390,Aryan Mehta,6,Harpreet Mehta,Intermediate,Slow,66,Beginner
8391,Ishita Das,9,Harpreet Das,Intermediate,Slow,100,Advanced
8392,Kabir Das,7,Anjali Das,Intermediate,Slow,88,Advanced
8393,Kabir Nair,4,Anjali Nair,Advanced,Slow,76,Intermediate
8394,Kabir Kaur,11,Ashok Kaur,Advanced,Slow,79,Intermediate
8395,Raj Patel,12,Harpreet Patel,Beginner,Slow,98,Advanced
8396,Aarav Yadav,8,Sunita Yadav,Intermediate,Slow,62,Beginner
8397,Simran Iyer,6,Sunita Iyer,Intermediate,Fast,53,Beginner
8398,Meera Gupta,10,Ashok Gupta,Advanced,Medium,72,Intermediate
8399,Meera Nair,10,Sunita Nair,Beginner,Fast,59,Beginner
8400,Ananya Das,8,Rekha Das,Advanced,Medium,98,Advanced
8401,Simran Nair,10,Anjali Nair,Beginner,Medium,92,Advanced
8402,Ishita Mehta,7,Neha Mehta,Intermediate,Fast,65,Beginner
8403,Ananya Nair,9,Neha Nair,Beginner,Fast,69,Beginner
8404,Ishita Verma,9,Rajesh Verma,Intermediate,Medium,55,Beginner
8405,Raj Yadav,12,Pooja Yadav,Intermediate,Slow,67,Beginner
8406,Meera Yadav,5,Ashok Yadav,Intermediate,Medium,51,Beginner
8407,Simran Verma,11,Anjali Verma,Advanced,Medium,51,Beginner
8408,Ananya Nair,8,Sunita Nair,Advanced,Medium,99,Advanced
8409,Rohan Gupta,11,Sunita Gupta,Beginner,Medium,99,Advanced
8410,Simran Yadav,7,Pooja Yadav,Beginner,Slow,65,Beginner
8411,Rohan Verma,5,Rajesh Verma,Advanced,Slow,59,Beginner
8412,Neha Das,9,Suresh Das,Intermediate,Fast,99,Advanced
8413,Ishita Kaur,12,Rekha Kaur,Intermediate,Slow,98,Advanced
8414,Ishita Patel,12,Anjali Patel,Beginner,Slow,94,Advanced
8415,Ananya Sharma,12,Sunita Sharma,Intermediate,Fast,62,Beginner
8416,Raj Nair,11,Neha Nair,Advanced,Medium,95,Advanced
8417,Raj Verma,10,Sunita Verma,Intermediate,Fast,56,Beginner
8418,Neha Iyer,7,Rajesh Iyer,Advanced,Medium,89,Advanced
8419,Meera Sharma,11,Suresh Sharma,Intermediate,Medium,77,Intermediate
8420,Raj Yadav,9,Anjali Yadav,Intermediate,Slow,69,Beginner
8421,Rohan Gupta,7,Sunita Gupta,Intermediate,Medium,92,Advanced
8422,Neha Sharma,11,Ashok Sharma,Advanced,Fast,64,Beginner
8423,Simran Nair,6,Anjali Nair,Beginner,Slow,57,Beginner
8424,Raj Das,9,Rajesh Das,Advanced,Medium,62,Beginner
8425,Simran Kaur,8,Neha Kaur,Beginner,Slow,87,Advanced
8426,Ananya Sharma,9,Harpreet Sharma,Beginner,Medium,64,Beginner
8427,Meera Mehta,5,Ashok Mehta,Advanced,Slow,57,Beginner
8428,Aarav Iyer,11,Pooja Iyer,Beginner,Slow,92,Advanced
8429,Raj Gupta,7,Suresh Gupta,Intermediate,Slow,88,Advanced
8430,Meera Nair,4,Manoj Nair,Intermediate,Slow,81,Intermediate
8431,Simran Das,4,Neha Das,Intermediate,Slow,99,Advanced
8432,Raj Iyer,4,Sunita Iyer,Beginner,Medium,70,Beginner
8433,Aarav Gupta,5,Sunita Gupta,Beginner,Medium,84,Intermediate
8434,Raj Das,4,Anjali Das,Beginner,Slow,91,Advanced
8435,Meera Nair,6,Anjali Nair,Advanced,Slow,82,Intermediate
8436,Aarav Nair,5,Rekha Nair,Intermediate,Slow,67,Beginner
8437,Ishita Yadav,6,Neha Yadav,Advanced,Slow,53,Beginner
8438,Kabir Yadav,9,Manoj Yadav,Beginner,Fast,62,Beginner
8439,Raj Mehta,6,Suresh Mehta,Intermediate,Fast,54,Beginner
8440,Rohan Gupta,10,Suresh Gupta,Intermediate,Fast,67,Beginner
8441,Ishita Sharma,8,Neha Sharma,Beginner,Slow,81,Intermediate
8442,Simran Iyer,10,Anjali Iyer,Advanced,Medium,86,Advanced
8443,Rohan Sharma,6,Pooja Sharma,Advanced,Medium,67,Beginner
8444,Neha Sharma,12,Neha Sharma,Intermediate,Slow,86,Advanced
8445,Kabir Kaur,4,Suresh Kaur,Beginner,Fast,79,Intermediate
8446,Meera Yadav,11,Manoj Yadav,Beginner,Slow,97,Advanced
8447,Raj Mehta,5,Sunita Mehta,Advanced,Medium,53,Beginner
8448,Aryan Sharma,9,Neha Sharma,Beginner,Slow,57,Beginner
8449,Simran Iyer,4,Suresh Iyer,Intermediate,Fast,50,Beginner
8450,Rohan Kaur,12,Ashok Kaur,Advanced,Fast,59,Beginner
8451,Kabir Mehta,10,Anjali Mehta,Intermediate,Medium,80,Intermediate
8452,Ananya Kaur,11,Rajesh Kaur,Beginner,Slow,84,Intermediate
8453,Aryan Yadav,12,Pooja Yadav,Intermediate,Medium,85,Intermediate
8454,Neha Patel,8,Neha Patel,Intermediate,Fast,74,Intermediate
8455,Aarav Nair,9,Rekha Nair,Intermediate,Medium,50,Beginner
8456,Simran Kaur,11,Anjali Kaur,Intermediate,Fast,64,Beginner
8457,Simran Kaur,9,Neha Kaur,Intermediate,Fast,63,Beginner
8458,Neha Patel,10,Pooja Patel,Advanced,Slow,98,Advanced
8459,Meera Gupta,7,Suresh Gupta,Beginner,Fast,58,Beginner
8460,Simran Yadav,12,Suresh Yadav,Intermediate,Slow,61,Beginner
8461,Meera Nair,7,Neha Nair,Intermediate,Fast,88,Advanced
8462,Neha Nair,11,Anjali Nair,Advanced,Slow,69,Beginner
8463,Meera Sharma,6,Manoj Sharma,Advanced,Fast,86,Advanced
8464,Ananya Das,11,Harpreet Das,Intermediate,Medium,67,Beginner
8465,Kabir Kaur,10,Rajesh Kaur,Advanced,Slow,59,Beginner
8466,Simran Sharma,9,Suresh Sharma,Advanced,Medium,59,Beginner
8467,Kabir Verma,10,Sunita Verma,Advanced,Fast,93,Advanced
8468,Raj Nair,10,Suresh Nair,Beginner,Medium,78,Intermediate
8469,Raj Kaur,9,Rajesh Kaur,Advanced,Fast,51,Beginner
8470,Ananya Nair,12,Ashok Nair,Beginner,Medium,68,Beginner
8471,Kabir Gupta,9,Sunita Gupta,Beginner,Slow,52,Beginner
8472,Kabir Sharma,6,Manoj Sharma,Beginner,Slow,63,Beginner
8473,Ananya Verma,12,Manoj Verma,Beginner,Fast,92,Advanced
8474,Rohan Iyer,7,Pooja Iyer,Advanced,Fast,98,Advanced
8475,Ishita Sharma,8,Sunita Sharma,Intermediate,Medium,70,Beginner
8476,Meera Das,5,Sunita Das,Intermediate,Slow,63,Beginner
8477,Aryan Iyer,10,Pooja Iyer,Intermediate,Slow,66,Beginner
8478,Raj Iyer,10,Rajesh Iyer,Advanced,Fast,54,Beginner
8479,Aryan Patel,4,Anjali Patel,Beginner,Fast,61,Beginner
8480,Raj Patel,12,Pooja Patel,Intermediate,Slow,57,Beginner
8481,Aarav Kaur,9,Neha Kaur,Advanced,Medium,84,Intermediate
8482,Raj Kaur,10,Manoj Kaur,Intermediate,Fast,60,Beginner
8483,Kabir Nair,8,Rajesh Nair,Advanced,Slow,71,Intermediate
8484,Neha Sharma,5,Pooja Sharma,Advanced,Slow,51,Beginner
8485,Ishita Kaur,12,Manoj Kaur,Beginner,Medium,70,Beginner
8486,Kabir Das,11,Anjali Das,Beginner,Medium,59,Beginner
8487,Simran Das,7,Pooja Das,Beginner,Fast,93,Advanced
8488,Ishita Das,6,Harpreet Das,Advanced,Medium,92,Advanced
8489,Kabir Kaur,10,Neha Kaur,Advanced,Medium,88,Advanced
8490,Aarav Mehta,9,Harpreet Mehta,Beginner,Fast,51,Beginner
8491,Aarav Kaur,11,Neha Kaur,Beginner,Fast,80,Intermediate
8492,Meera Kaur,6,Neha Kaur,Advanced,Medium,66,Beginner
8493,Kabir Verma,4,Pooja Verma,Advanced,Slow,85,Intermediate
8494,Aarav Gupta,10,Rajesh Gupta,Intermediate,Fast,65,Beginner
8495,Ishita Das,5,Rajesh Das,Beginner,Medium,91,Advanced
8496,Aarav Yadav,8,Neha Yadav,Beginner,Slow,55,Beginner
8497,Aarav Mehta,5,Sunita Mehta,Advanced,Medium,54,Beginner
8498,Ishita Verma,11,Rekha Verma,Intermediate,Slow,83,Intermediate
8499,Neha Iyer,10,Rajesh Iyer,Advanced,Fast,87,Advanced
8500,Neha Verma,12,Rekha Verma,Advanced,Fast,89,Advanced
8501,Simran Nair,4,Rekha Nair,Advanced,Fast,97,Advanced
8502,Ishita Yadav,9,Neha Yadav,Advanced,Fast,90,Advanced
8503,Neha Sharma,8,Sunita Sharma,Beginner,Slow,59,Beginner
8504,Ananya Kaur,10,Ashok Kaur,Intermediate,Medium,51,Beginner
8505,Aarav Das,12,Suresh Das,Intermediate,Slow,77,Intermediate
8506,Kabir Nair,5,Neha Nair,Advanced,Medium,77,Intermediate
8507,Ananya Das,10,Suresh Das,Advanced,Slow,97,Advanced
8508,Aryan Mehta,8,Pooja Mehta,Intermediate,Slow,87,Advanced
8509,Ishita Mehta,10,Rajesh Mehta,Advanced,Slow,50,Beginner
8510,Ishita Patel,6,Harpreet Patel,Beginner,Slow,56,Beginner
8511,Rohan Yadav,11,Suresh Yadav,Intermediate,Fast,90,Advanced
8512,Meera Iyer,6,Sunita Iyer,Intermediate,Fast,93,Advanced
8513,Simran Verma,10,Neha Verma,Intermediate,Slow,77,Intermediate
8514,Kabir Iyer,4,Suresh Iyer,Intermediate,Medium,65,Beginner
8515,Raj Das,9,Harpreet Das,Intermediate,Slow,50,Beginner
8516,Aarav Mehta,7,Suresh Mehta,Beginner,Medium,95,Advanced
8517,Ananya Iyer,9,Suresh Iyer,Advanced,Fast,82,Intermediate
8518,Neha Patel,10,Anjali Patel,Intermediate,Fast,75,Intermediate
8519,Aarav Das,8,Ashok Das,Advanced,Medium,54,Beginner
8520,Ishita Verma,6,Rajesh Verma,Intermediate,Slow,62,Beginner
8521,Neha Sharma,11,Neha Sharma,Advanced,Medium,71,Intermediate
8522,Rohan Iyer,9,Harpreet Iyer,Advanced,Fast,58,Beginner
8523,Aarav Iyer,9,Pooja Iyer,Beginner,Fast,54,Beginner
8524,Kabir Sharma,5,Suresh Sharma,Intermediate,Fast,86,Advanced
8525,Kabir Mehta,12,Suresh Mehta,Advanced,Slow,50,Beginner
8526,Rohan Mehta,9,Neha Mehta,Advanced,Medium,61,Beginner
8527,Aarav Verma,5,Harpreet Verma,Intermediate,Medium,79,Intermediate
8528,Raj Sharma,8,Harpreet Sharma,Beginner,Medium,68,Beginner
8529,Rohan Patel,11,Ashok Patel,Beginner,Medium,81,Intermediate
8530,Simran Nair,6,Ashok Nair,Advanced,Fast,64,Beginner
8531,Meera Kaur,12,Harpreet Kaur,Advanced,Fast,95,Advanced
8532,Aryan Patel,4,Suresh Patel,Advanced,Medium,93,Advanced
8533,Meera Kaur,5,Harpreet Kaur,Beginner,Medium,85,Intermediate
8534,Aryan Gupta,9,Rekha Gupta,Intermediate,Slow,69,Beginner
8535,Meera Iyer,12,Neha Iyer,Intermediate,Fast,65,Beginner
8536,Ananya Mehta,12,Suresh Mehta,Beginner,Slow,54,Beginner
8537,Neha Gupta,8,Harpreet Gupta,Beginner,Fast,94,Advanced
8538,Raj Patel,12,Ashok Patel,Beginner,Medium,94,Advanced
8539,Raj Das,11,Sunita Das,Beginner,Medium,86,Advanced
8540,Aarav Nair,6,Neha Nair,Intermediate,Fast,89,Advanced
8541,Aarav Das,8,Suresh Das,Intermediate,Slow,82,Intermediate
8542,Meera Mehta,4,Anjali Mehta,Beginner,Fast,62,Beginner
8543,Meera Iyer,8,Manoj Iyer,Intermediate,Slow,56,Beginner
8544,Kabir Sharma,5,Ashok Sharma,Advanced,Medium,95,Advanced
8545,Aryan Sharma,9,Suresh Sharma,Advanced,Slow,70,Beginner
8546,Ishita Mehta,8,Harpreet Mehta,Advanced,Slow,80,Intermediate
8547,Ananya Gupta,9,Manoj Gupta,Intermediate,Slow,98,Advanced
8548,Meera Nair,8,Neha Nair,Advanced,Medium,94,Advanced
8549,Ananya Kaur,8,Ashok Kaur,Intermediate,Medium,61,Beginner
8550,Kabir Verma,5,Manoj Verma,Intermediate,Fast,85,Intermediate
8551,Aarav Gupta,4,Anjali Gupta,Advanced,Slow,91,Advanced
8552,Aryan Yadav,8,Suresh Yadav,Intermediate,Medium,84,Intermediate
8553,Kabir Das,8,Suresh Das,Beginner,Fast,75,Intermediate
8554,Raj Patel,6,Ashok Patel,Intermediate,Medium,87,Advanced
8555,Raj Mehta,6,Ashok Mehta,Advanced,Medium,96,Advanced
8556,Raj Patel,9,Neha Patel,Advanced,Slow,82,Intermediate
8557,Neha Das,6,Rajesh Das,Intermediate,Medium,64,Beginner
8558,Aarav Patel,12,Suresh Patel,Intermediate,Slow,74,Intermediate
8559,Raj Verma,8,Rekha Verma,Beginner,Fast,60,Beginner
8560,Aarav Sharma,8,Anjali Sharma,Beginner,Slow,98,Advanced
8561,Ishita Iyer,5,Manoj Iyer,Advanced,Slow,76,Intermediate
8562,Raj Gupta,12,Rekha Gupta,Intermediate,Slow,85,Intermediate
8563,Kabir Verma,4,Rajesh Verma,Beginner,Fast,77,Intermediate
8564,Ishita Das,5,Anjali Das,Intermediate,Fast,84,Intermediate
8565,Meera Sharma,12,Harpreet Sharma,Beginner,Fast,53,Beginner
8566,Neha Verma,4,Pooja Verma,Intermediate,Fast,65,Beginner
8567,Simran Gupta,11,Rekha Gupta,Advanced,Fast,64,Beginner
8568,Aryan Iyer,9,Rajesh Iyer,Intermediate,Slow,54,Beginner
8569,Ananya Kaur,10,Neha Kaur,Intermediate,Slow,80,Intermediate
8570,Meera Nair,6,Ashok Nair,Advanced,Medium,86,Advanced
8571,Aryan Verma,4,Rajesh Verma,Intermediate,Slow,91,Advanced
8572,Ishita Nair,6,Manoj Nair,Advanced,Medium,95,Advanced
8573,Rohan Mehta,9,Rajesh Mehta,Advanced,Fast,75,Intermediate
8574,Ananya Verma,8,Manoj Verma,Intermediate,Slow,62,Beginner
8575,Aryan Gupta,12,Ashok Gupta,Intermediate,Slow,53,Beginner
8576,Ananya Sharma,6,Rekha Sharma,Beginner,Slow,52,Beginner
8577,Ishita Verma,4,Rekha Verma,Intermediate,Fast,74,Intermediate
8578,Neha Gupta,4,Manoj Gupta,Advanced,Medium,87,Advanced
8579,Raj Mehta,5,Suresh Mehta,Intermediate,Slow,59,Beginner
8580,Ananya Gupta,5,Anjali Gupta,Advanced,Medium,54,Beginner
8581,Rohan Nair,10,Sunita Nair,Intermediate,Slow,86,Advanced
8582,Raj Iyer,8,Suresh Iyer,Intermediate,Slow,56,Beginner
8583,Neha Sharma,10,Manoj Sharma,Beginner,Fast,85,Intermediate
8584,Aryan Gupta,5,Harpreet Gupta,Intermediate,Fast,93,Advanced
8585,Aryan Das,8,Anjali Das,Intermediate,Fast,93,Advanced
8586,Rohan Das,9,Neha Das,Intermediate,Slow,65,Beginner
8587,Ananya Patel,9,Sunita Patel,Intermediate,Medium,67,Beginner
8588,Rohan Verma,5,Neha Verma,Beginner,Fast,84,Intermediate
8589,Raj Patel,11,Rekha Patel,Beginner,Slow,60,Beginner
8590,Aarav Verma,7,Manoj Verma,Beginner,Medium,69,Beginner
8591,Ananya Iyer,10,Rajesh Iyer,Beginner,Slow,70,Beginner
8592,Aryan Mehta,12,Suresh Mehta,Intermediate,Medium,85,Intermediate
8593,Aryan Patel,10,Harpreet Patel,Advanced,Fast,83,Intermediate
8594,Meera Yadav,10,Manoj Yadav,Beginner,Fast,97,Advanced
8595,Raj Yadav,12,Neha Yadav,Intermediate,Slow,86,Advanced
8596,Simran Gupta,10,Harpreet Gupta,Intermediate,Slow,76,Intermediate
8597,Kabir Mehta,5,Anjali Mehta,Beginner,Slow,86,Advanced
8598,Simran Das,10,Manoj Das,Intermediate,Slow,75,Intermediate
8599,Meera Sharma,5,Harpreet Sharma,Advanced,Slow,90,Advanced
8600,Meera Nair,8,Suresh Nair,Beginner,Medium,64,Beginner
8601,Aarav Nair,11,Suresh Nair,Intermediate,Fast,93,Advanced
8602,Raj Yadav,10,Pooja Yadav,Intermediate,Fast,52,Beginner
8603,Meera Gupta,6,Rajesh Gupta,Beginner,Slow,79,Intermediate
8604,Simran Sharma,9,Rajesh Sharma,Advanced,Medium,72,Intermediate
8605,Aryan Patel,11,Suresh Patel,Intermediate,Slow,59,Beginner
8606,Aarav Patel,4,Rekha Patel,Intermediate,Slow,86,Advanced
8607,Simran Kaur,9,Pooja Kaur,Intermediate,Fast,55,Beginner
8608,Aryan Kaur,6,Ashok Kaur,Intermediate,Medium,57,Beginner
8609,Rohan Verma,7,Rekha Verma,Advanced,Slow,90,Advanced
8610,Meera Gupta,5,Harpreet Gupta,Beginner,Medium,78,Intermediate
8611,Simran Patel,12,Rajesh Patel,Beginner,Fast,79,Intermediate
8612,Meera Iyer,4,Pooja Iyer,Beginner,Fast,93,Advanced
8613,Neha Sharma,9,Pooja Sharma,Beginner,Slow,63,Beginner
8614,Kabir Iyer,8,Manoj Iyer,Beginner,Slow,75,Intermediate
8615,Ishita Yadav,10,Harpreet Yadav,Advanced,Fast,61,Beginner
8616,Raj Mehta,5,Ashok Mehta,Intermediate,Medium,83,Intermediate
8617,Aarav Iyer,12,Suresh Iyer,Beginner,Fast,85,Intermediate
8618,Kabir Patel,12,Sunita Patel,Beginner,Fast,81,Intermediate
8619,Neha Mehta,11,Anjali Mehta,Beginner,Fast,56,Beginner
8620,Rohan Nair,9,Ashok Nair,Advanced,Fast,60,Beginner
8621,Rohan Nair,12,Pooja Nair,Intermediate,Slow,77,Intermediate
8622,Meera Das,11,Anjali Das,Beginner,Fast,52,Beginner
8623,Kabir Yadav,10,Manoj Yadav,Intermediate,Slow,100,Advanced
8624,Kabir Yadav,11,Harpreet Yadav,Advanced,Slow,52,Beginner
8625,Aryan Mehta,7,Suresh Mehta,Beginner,Fast,71,Intermediate
8626,Aarav Patel,12,Rekha Patel,Beginner,Fast,77,Intermediate
8627,Ananya Gupta,4,Rekha Gupta,Intermediate,Fast,58,Beginner
8628,Aarav Gupta,11,Rekha Gupta,Beginner,Slow,55,Beginner
8629,Neha Patel,6,Neha Patel,Beginner,Fast,100,Advanced
8630,Ananya Patel,7,Rekha Patel,Intermediate,Slow,88,Advanced
8631,Rohan Gupta,5,Suresh Gupta,Intermediate,Slow,63,Beginner
8632,Simran Verma,6,Rajesh Verma,Beginner,Medium,55,Beginner
8633,Aryan Kaur,7,Rekha Kaur,Advanced,Medium,80,Intermediate
8634,Meera Verma,5,Manoj Verma,Advanced,Medium,100,Advanced
8635,Rohan Mehta,6,Manoj Mehta,Intermediate,Slow,86,Advanced
8636,Kabir Verma,5,Suresh Verma,Beginner,Medium,98,Advanced
8637,Neha Sharma,10,Rekha Sharma,Intermediate,Slow,79,Intermediate
8638,Aarav Verma,4,Ashok Verma,Advanced,Medium,64,Beginner
8639,Neha Gupta,4,Rekha Gupta,Advanced,Medium,95,Advanced
8640,Aryan Nair,11,Anjali Nair,Beginner,Slow,74,Intermediate
8641,Aarav Das,4,Ashok Das,Beginner,Fast,94,Advanced
8642,Raj Patel,8,Harpreet Patel,Intermediate,Medium,88,Advanced
8643,Neha Patel,6,Ashok Patel,Intermediate,Slow,76,Intermediate
8644,Ananya Verma,8,Manoj Verma,Advanced,Medium,95,Advanced
8645,Ishita Yadav,4,Manoj Yadav,Beginner,Medium,82,Intermediate
8646,Rohan Nair,4,Pooja Nair,Beginner,Slow,53,Beginner
8647,Neha Nair,9,Neha Nair,Intermediate,Medium,72,Intermediate
8648,Neha Sharma,12,Harpreet Sharma,Advanced,Slow,66,Beginner
8649,Meera Patel,12,Ashok Patel,Beginner,Fast,70,Beginner
8650,Meera Iyer,9,Ashok Iyer,Intermediate,Fast,88,Advanced
